"ID","OWNERID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","LASTVIEWEDDATE","LASTREFERENCEDDATE","CATEGORY_VOD__C","LANGUAGE_VOD__C","TEXT_VOD__C","EXTERNAL_ID_VOD__C","ACTIVE_VOD__C","DESCRIPTION_VOD__C","TYPE_VOD__C"
"a0ZU0000007g37qMAA","005U0000000XLdfIAG","false","VALUE_LIMIT_ERROR_PER_CALL","2014-07-26T01:24:41.000Z","005U0000000XLdfIAG","2014-07-26T01:24:41.000Z","005U0000000XLdfIAG","2014-07-26T01:24:41.000Z","true","false","","","SAMPLE_LIMITS","en_US","The calculated value [{0}] exceeds the authorized value per call [{1}] for {2}","SAMPLE_LIMITS-VALUE_LIMIT_ERROR_PER_CALL-en_US","true","Error or Warning message when limit value per call for the selected product was exceeded","Label_vod"
"a0ZU0000007g37rMAA","005U0000000XLdfIAG","false","SELECTED_STAKEHOLDERS","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","ACCOUNT_PLAN","en_US","Selected Stakeholders","ACCOUNT_PLAN-SELECTED_STAKEHOLDERS-en_US","true","Used in the Add From Affiliations and Add From Hierarchy VF pages for account plans.","Label_vod"
"a0ZU0000007g37sMAA","005U0000000XLdfIAG","false","ADD_FROM_AFFILIATIONS","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","ACCOUNT_PLAN","en_US","Add from Affiliations","ACCOUNT_PLAN-ADD_FROM_AFFILIATIONS-en_US","true","Button label for adding a key stakeholder to an account plan from an affiliation record","Label_vod"
"a0ZU0000007g37tMAA","005U0000000XLdfIAG","false","New_Order","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","ORDER_MANAGEMENT","en_US","New Order","ORDER_MANAGEMENT-New_Order-en_US","true","Label for a new orders.","Label_vod"
"a0ZU0000007g37uMAA","005U0000000XLdfIAG","false","ASSIGN_TERRITORIES_HELP_TEXT","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-07-26T01:24:42.000Z","true","false","","","NETWORK","en_US","Choose the territories to assign.","NETWORK-ASSIGN_TERRITORIES_HELP_TEXT-en_US","true","Help text displayed when assigning territories to a newly added account.","Label_vod"
"a0ZU0000007g37vMAA","005U0000000XLdfIAG","false","NO_SEARCH_RESULTS","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","Common","en_US","No results for ""{0}""","Common-NO_SEARCH_RESULTS-en_US","true","Used in lookup dialogs when the user's search criteria yields no results. The single parameter is the search string.","Label_vod"
"a0ZU0000007g37wMAA","005U0000000XLdfIAG","false","ADD_FROM_HIERARCHY","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","ACCOUNT_PLAN","en_US","Add from Hierarchy","ACCOUNT_PLAN-ADD_FROM_HIERARCHY-en_US","true","Button label for adding a key stakeholder to an account plan from the account hierarchy","Label_vod"
"a0ZU0000007g37xMAA","005U0000000XLdfIAG","false","CONFIRM_ADD_ACCOUNT","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-07-26T01:24:42.000Z","true","false","","","NETWORK","en_US","Add this account to your territory?","NETWORK-CONFIRM_ADD_ACCOUNT-en_US","true","Confirmation shown to the user when adding an account to their territory.","Label_vod"
"a0ZU0000007g37yMAA","005U0000000XLdfIAG","false","CANT_MAP_FORMULA_FIELD","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","NETWORK","en_US","Formula field is not allowed in Network field mapping.","NETWORK-CANT_MAP_FORMULA_FIELD-en_US","true","Error message for when a formula field is used in Network field mapping.","Label_vod"
"a0ZU0000007g37zMAA","005U0000000XLdfIAG","false","PAGE_LAYOUT_TITLE","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","Common","en_US","Details","Common-PAGE_LAYOUT_TITLE-en_US","true","String used by the application. English Default is ""Details"".","Label_vod"
"a0ZU0000007g380MAA","005U0000000XLdfIAG","false","DESELECT_ALL","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","Common","en_US","Deselect All","Common-DESELECT_ALL-en_US","true","String used by the application. English Default is ""Deselect All"".","Label_vod"
"a0ZU0000007g381MAA","005U0000000XLdfIAG","false","INCLUDE_WEEKEND_DAYS","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-07-26T01:24:42.000Z","005U0000000XLdfIAG","2014-07-26T01:24:42.000Z","true","false","","","Analytics","en_US","Include Weekend Calls?","Analytics-INCLUDE_WEEKEND_DAYS-en_US","true","Label for Include Weekend Calls checkbox","Label_vod"
"a0ZU0000007gIE0MAM","005U0000000XLdfIAG","false","CUSTOM_MULTICHANNEL_NOTIFICATION_TITLE","2014-08-09T00:24:04.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","Multichannel","en_US","{0} {1}.","Multichannel-CUSTOM_MULTICHANNEL_NOTIFICATION_TITLE-en_US","true","Text displayed in Multichannel Activity notification for customer loaded activities of custom recordtype.
{0} = Multichannel_Activity_vod.Account_vod
{1} = RecordType.Label","Label_vod"
"a0ZU0000007gmqQMAQ","005U0000000nwrsIAA","false","ADD_SURVEY_TARGET","2014-08-16T03:29:54.000Z","005U0000000nwrsIAA","2014-08-16T03:29:54.000Z","005U0000000nwrsIAA","2014-08-16T03:29:54.000Z","true","false","","","Surveys","en_US","Add Survey Assignment","MRK-Surveys-ADD_SURVEY_TARGET-en_US","true","Window header label for add survey targets window.","Label_vod"
"a0ZU0000007gmqRMAQ","005U0000000nwrsIAA","false","MSG_NO_PRODUCT_METRICS","2014-08-16T03:29:54.000Z","005U0000000nwrsIAA","2014-08-16T03:29:54.000Z","005U0000000nwrsIAA","2014-08-16T03:29:54.000Z","true","false","","","Ratings","en_US","This Account does not currently have Ratings or Product Data. If you feel this message is in error please contact Field First to open a case.","Ratings-MSG_NO_PRODUCT_METRICS-en_US_MRK","true","String used by application. Default is: There are no metrics currently selected for the Ratings Control.","Label_vod"
"a0ZU0000007gmqSMAQ","005U0000000nwrsIAA","false","NO_FORMULARY_DATA","2014-08-16T03:29:54.000Z","005U0000000nwrsIAA","2014-08-16T03:29:54.000Z","005U0000000nwrsIAA","2014-08-16T03:29:54.000Z","true","false","","","Formulary","en_US","This Account does not have Formulary or Market Data available at this time for your brands. If you feel this message is in error please contact Field First to open a case.","Formulary-NO_FORMULARY_DATA-en_US_MRK","true","Message displayed when no Perscriber formulary data is available for the selected market.","Label_vod"
"a0ZU0000007gmsqMAA","005U0000000nwrsIAA","false","NoDataIDs","2014-08-16T04:02:22.000Z","005U0000000nwrsIAA","2014-08-16T04:02:22.000Z","005U0000000nwrsIAA","2014-08-16T04:02:22.000Z","true","false","","","Analytics","en_US","This Account does not have Market Data available at this time for your brands. If you feel this message is in error please contact Field First to open a case.","Analytics-NoDataIDs-en_US_MRK","true","This message is displayed on the Account Summary analytics page when no data provider IDs have been specified.","Label_vod"
"a0ZU0000007hBfvMAE","005U0000000XLdfIAG","false","ATTACH_FILE","2014-08-23T00:19:51.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","Common","en_US","Attach File","Common-ATTACH_FILE-en_US","true","This messages is used for button label  Attach File.","Label_vod"
"a0ZU0000007hBfwMAE","005U0000000XLdfIAG","false","NEW_NOTE","2014-08-23T00:19:51.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","Common","en_US","New Note","Common-NEW_NOTE-en_US","true","This messages is used for button label New Note for creating new comments and notes.","Label_vod"
"a0ZU0000007hBfxMAE","005U0000000XLdfIAG","false","MEDICAL_EVENT_SIGNATURES","2014-08-23T00:19:51.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","Common","en_US","Medical Event Signatures","Common-MEDICAL_EVENT_SIGNATURES-en_US","true","Label for medical event signatures table header","Label_vod"
"a0ZU0000007hBfyMAE","005U0000000XLdfIAG","false","RETURN_MESSAGE","2014-08-23T00:19:51.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","Common","en_US","Return to Previous Page","Common-RETURN_MESSAGE-en_US","true","Text for the Return to Previous Page Link","Label_vod"
"a0ZU0000007hBfzMAE","005U0000000XLdfIAG","false","VIEW_MEDICAL_EVENT_SIGNATURES","2014-08-23T00:19:51.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","Common","en_US","View Medical Event Signatures","Common-VIEW_MEDICAL_EVENT_SIGNATURES-en_US","true","Label for viewing medical event signatures","Label_vod"
"a0ZU0000007hBg0MAE","005U0000000XLdfIAG","false","NETWORK_INCORRECT_USER_COUNTRYCODE","2014-08-23T00:19:51.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","NETWORK","en_US","Incorrect user country setting. Please check your user address and ensure Country is a 2-letter code.","NETWORK-NETWORK_INCORRECT_USER_COUNTRYCODE-en_US","true","Error message for when user has incorrect country code on profile","Label_vod"
"a0ZU0000007hBg1MAE","005U0000000XLdfIAG","false","NETWORK_MAPPING_MISMATCH","2014-08-23T00:19:51.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","NETWORK","en_US","Unable to find matching Network Mapping. Please contact your System Administrator.","NETWORK-NETWORK_MAPPING_MISMATCH-en_US","true","Error message for when there is no matching Network Mapping is available","Label_vod"
"a0ZU0000007hBg2MAE","005U0000000XLdfIAG","false","NETWORK_MAPPING_COUNTRY_OVERLAP","2014-08-23T00:19:51.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","005U0000000XLdfIAG","2014-11-07T00:26:49.000Z","true","false","","","NETWORK","en_US","Country {0} exists in multiple Network Mappings.","NETWORK-NETWORK_MAPPING_COUNTRY_OVERLAP-en_US","true","Error message for when a country code exists in multiple Network Mapping records","Label_vod"
"a0Zg00000016V2BEAU","005U0000000XLdfIAG","false","ConfirmFileError","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Analytics","en_US","The {0} file cannot be moved to Production as a file has been previously moved to Production using a different Data Template where the Payer Plan Mapped field has been checked for the corresponding Column Label.","Analytics-ConfirmFileError-en_US","true","This message is used by the trigger on VOD_ANALYTICS_FILES_BEFORE that enforces the validation for Data Template's corresponding Column Label field.","Label_vod"
"a0Zg00000016V2CEAU","005U0000000XLdfIAG","false","ConfirmTerritoryFileError","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Analytics","en_US","The {0} file cannot be moved to Production as a file has been previously moved to Production using a different Data Template where the Territory Name Included field has been checked for the corresponding Column Label.","Analytics-ConfirmTerritoryFileError-en_US","true","This message is used by the trigger on VOD_ANALYTICS_FILES_BEFORE that enforces the validation for Data Template's TERRITORY_NAME_INCLUDED field.","Label_vod"
"a0Zg00000016V2DEAU","005U0000000XLdfIAG","false","ConfirmPayerFileError","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Analytics","en_US","The {0} file cannot be moved to Production as a file has been previously moved to Production using a different Data Template where the Payer Plan Mapped field has been checked for the corresponding Column Label.","Analytics-ConfirmPayerFileError-en_US","true","This message is used by the trigger on VOD_ANALYTICS_FILES_BEFORE that enforces the validation for Data Template's Payer Plan Mapped field.","Label_vod"
"a0Zg00000016V2EEAU","005U0000000XLdfIAG","false","FINISH_COLUMN","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Finish","Scheduler-FINISH_COLUMN-en_US","true","Finish time table column shown in task history","Label_vod"
"a0Zg00000016V2FEAU","005U0000000XLdfIAG","false","NEXT_EXECUTIONS_LABEL","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Next 2 Executions:","Scheduler-NEXT_EXECUTIONS_LABEL-en_US","true","Label for the next executions field","Label_vod"
"a0Zg00000016V2GEAU","005U0000000XLdfIAG","false","SCHEDULE_ACTIVE_LABEL","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Schedule will be active","Scheduler-SCHEDULE_ACTIVE_LABEL-en_US","true","Checkbox label to show the schedule will be active","Label_vod"
"a0Zg00000016V2HEAU","005U0000000XLdfIAG","false","HOUR","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","hour","Scheduler-HOUR-en_US","true","Description for the frequency period when hourly is selected","Label_vod"
"a0Zg00000016V2IEAU","005U0000000XLdfIAG","false","START_LABEL","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Starting At:","Scheduler-START_LABEL-en_US","true","Label for field to enter starting time.","Label_vod"
"a0Zg00000016V2JEAU","005U0000000XLdfIAG","false","DAYS","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","days","Scheduler-DAYS-en_US","true","Pluralized description for the frequency period when daily is selected and value is greater than 1","Label_vod"
"a0Zg00000016V2KEAU","005U0000000XLdfIAG","false","INACTIVE_LABEL","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Inactive","Scheduler-INACTIVE_LABEL-en_US","true","Displayed in the summary when the task schedule is inactive","Label_vod"
"a0Zg00000016V2LEAU","005U0000000XLdfIAG","false","MINUTES_AFTER_HOUR","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","minutes after the hour","Scheduler-MINUTES_AFTER_HOUR-en_US","true","Pluralized description that follows the starting time when hourly is selected and time is not equal to 1","Label_vod"
"a0Zg00000016V2MEAU","005U0000000XLdfIAG","false","DAILY","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Daily","Scheduler-DAILY-en_US","true","Daily value for the repeat pick list","Label_vod"
"a0Zg00000016V2NEAU","005U0000000XLdfIAG","false","HOURLY","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Hourly","Scheduler-HOURLY-en_US","true","Hourly value for the repeat pick list.","Label_vod"
"a0Zg00000016V2OEAU","005U0000000XLdfIAG","false","WEEKLY","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Weekly","Scheduler-WEEKLY-en_US","true","Weekly value for the repeat task list","Label_vod"
"a0Zg00000016V2PEAU","005U0000000XLdfIAG","false","DAY","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","day","Scheduler-DAY-en_US","true","Description for the frequency period when daily is selected","Label_vod"
"a0Zg00000016V2QEAU","005U0000000XLdfIAG","false","MESSAGES_COLUMN","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Messages","Scheduler-MESSAGES_COLUMN-en_US","true","Messages table column shown in task history","Label_vod"
"a0Zg00000016V2REAU","005U0000000XLdfIAG","false","RUN_SUMMARY","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Run every {0} at {1}","Scheduler-RUN_SUMMARY-en_US","true","Summary message when weekly is not selected.  {0} is the repetition period. {1} is the time to run at.","Label_vod"
"a0Zg00000016V2SEAU","005U0000000XLdfIAG","false","SUMMARY_LABEL","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Summary:","Scheduler-SUMMARY_LABEL-en_US","true","Label for the summary field","Label_vod"
"a0Zg00000016V2TEAU","005U0000000XLdfIAG","false","REPEAT_LABEL","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Every:","Scheduler-REPEAT_LABEL-en_US","true","Label for the frequency of the repeat period","Label_vod"
"a0Zg00000016V2UEAU","005U0000000XLdfIAG","false","MUST_SELECT_DAY","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Must select at least one day","Scheduler-MUST_SELECT_DAY-en_US","true","Message displayed when no days are selected in the weekly view","Label_vod"
"a0Zg00000016V2VEAU","005U0000000XLdfIAG","false","CONFIRM","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Common","en_US","Confirm","Common-CONFIRM-en_US","true","String used by application. Default is: Confirm","Label_vod"
"a0Zg00000016V2WEAU","005U0000000XLdfIAG","false","RUN_SUMMARY_WEEKLY","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Run every {0} on {2} at {1}","Scheduler-RUN_SUMMARY_WEEKLY-en_US","true","Summary message when weekly is selected. {0} is the repetition period. {1} is the time to run at.  {2} are the selected days.","Label_vod"
"a0Zg00000016V2XEAU","005U0000000XLdfIAG","false","ID_COLUMN","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Id","Scheduler-ID_COLUMN-en_US","true","Id table column displayed in task history","Label_vod"
"a0Zg00000016V2YEAU","005U0000000XLdfIAG","false","ON_DAYS_LABEL","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","On:","Scheduler-ON_DAYS_LABEL-en_US","true","Label for the list of days that the task is scheduled for.  Only displays when the task repeats weekly","Label_vod"
"a0Zg00000016V2ZEAU","005U0000000XLdfIAG","false","WEEK","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","week","Scheduler-WEEK-en_US","true","Description for the frequency period when weekly is selected","Label_vod"
"a0Zg00000016V2aEAE","005U0000000XLdfIAG","false","SCHEDULE_INACTIVE_LABEL","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Schedule will be inactive","Scheduler-SCHEDULE_INACTIVE_LABEL-en_US","true","Checkbox label to show the schedule will be inactive","Label_vod"
"a0Zg00000016V2bEAE","005U0000000XLdfIAG","false","ALERT","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Common","en_US","Alert","Common-ALERT-en_US","true","String used by application. Default is:  Alert","Label_vod"
"a0Zg00000016V2cEAE","005U0000000XLdfIAG","false","TASK_REPEAT_LABEL","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","This task will repeat","Scheduler-TASK_REPEAT_LABEL-en_US","true","Label for the repeat period pick list","Label_vod"
"a0Zg00000016V2dEAE","005U0000000XLdfIAG","false","HOURS","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","hours","Scheduler-HOURS-en_US","true","Pluralized description for the frequency period when hourly is selected and value is greater than 1","Label_vod"
"a0Zg00000016V2eEAE","005U0000000XLdfIAG","false","ACTION_COLUMN","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Action","Scheduler-ACTION_COLUMN-en_US","true","Action table column","Label_vod"
"a0Zg00000016V2fEAE","005U0000000XLdfIAG","false","START_COLUMN","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Start","Scheduler-START_COLUMN-en_US","true","Start table column in task history","Label_vod"
"a0Zg00000016V2gEAE","005U0000000XLdfIAG","false","WEEKS","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","weeks","Scheduler-WEEKS-en_US","true","Pluralized description for the frequency period when weekly is selected and value is greater than 1","Label_vod"
"a0Zg00000016V2hEAE","005U0000000XLdfIAG","false","ACTIVE_COLUMN","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Active","Scheduler-ACTIVE_COLUMN-en_US","true","Active table column","Label_vod"
"a0Zg00000016V2iEAE","005U0000000XLdfIAG","false","MINUTE_AFTER_HOUR","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","minute after the hour","Scheduler-MINUTE_AFTER_HOUR-en_US","true","Description that follows the starting time when hourly is selected and the time is set to 1","Label_vod"
"a0Zg00000016V2jEAE","005U0000000XLdfIAG","false","STATUS_COLUMN","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Scheduler","en_US","Status","Scheduler-STATUS_COLUMN-en_US","true","Status table column","Label_vod"
"a0Zg00000016V2kEAE","005U0000000XLdfIAG","false","TOTAL_MEDIA_SIZE","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","CLM","en_US","Total Media Size","CLM-TOTAL_MEDIA_SIZE-en_US","true","","Label_vod"
"a0Zg00000016V2lEAE","005U0000000XLdfIAG","false","REMOVE_MEDIA","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","CLM","en_US","Remove Media","CLM-REMOVE_MEDIA-en_US","true","","Label_vod"
"a0Zg00000016V2mEAE","005U0000000XLdfIAG","false","TOTAL_MEDIA_COUNT","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","CLM","en_US","Total Media Count","CLM-TOTAL_MEDIA_COUNT-en_US","true","","Label_vod"
"a0Zg00000016V2nEAE","005U0000000XLdfIAG","false","ORGANIZATION","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Common","en_US","Organization","Common-ORGANIZATION-en_US","true","Label for the Organization field (Settings > General)","Label_vod"
"a0Zg00000016V2oEAE","005U0000000XLdfIAG","false","DOWNLOAD_FILE","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Common","en_US","Download File","Common-DOWNLOAD_FILE-en_US","true","Message displayed to the user when a preview for a document cannot be generated","Label_vod"
"a0Zg00000016V2pEAE","005U0000000XLdfIAG","false","PRESCRIBER_FORMULARY","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Analytics","en_US","Prescriber Level Formulary","Analytics-PRESCRIBER_FORMULARY-en_US","true","String used for Formulary for Rep tab label in Account. Default Text is Prescriber Level Formulary","Label_vod"
"a0Zg00000016V2qEAE","005U0000000XLdfIAG","false","CLM_ADMIN_PAGE_VWHERE_CLAUSE","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","005U0000000XLdfIAG","2014-11-07T00:26:44.000Z","true","false","","","Multichannel","en_US","Vault Presentation WHERE Clause","Multichannel-APPROVED_EMAIL_ADMIN_PAGE_VWHERE_CLAUSE-en_US","true","Used on the CLM Admin page (Vault credential section) to display the ""Vault Presentation WHERE"" clause column header","Label_vod"
